CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
535448799,12/31/16,3:30:00,12/31/16,3:50:00,12/31/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,BAR/NIGHT CLUB,,,1006696,209498,40.74167997,-73.91900036,"(40.74167997, -73.919000358)"
961943669,11/16/16,3:40:00,11/16/16,3:58:00,11/16/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,FRONT OF,STREET,,,982205,209534,40.74180703,-74.00738127,"(40.741807026, -74.007381272)"
395336868,11/4/16,10:20:00,11/4/16,10:45:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,REAR OF,COMMERCIAL BUILDING,,,1004737,209603,40.74197292,-73.9260695,"(40.741972924, -73.926069496)"
297255406,12/27/16,12:00:00,12/27/16,12:05:00,12/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESTAURANT/DINER,,,1017103,209669,40.74211679,-73.88144372,"(40.742116786, -73.881443723)"
790028154,12/3/16,12:00:00,12/3/16,12:05:00,12/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,COMMERCIAL BUILDING,,,1020032,209775,40.74239636,-73.87087319,"(40.742396364, -73.870873193)"
685085303,12/13/16,21:49:00,12/13/16,22:00:00,12/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,,,1008651,209782,40.7424543,-73.91194431,"(40.742454301, -73.911944305)"
916372882,11/16/16,18:10:00,11/16/16,18:20:00,11/16/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1016378,209803,40.74248725,-73.88405941,"(40.742487246, -73.884059411)"
315766217,12/11/16,3:15:00,12/11/16,3:45:00,12/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,BAR/NIGHT CLUB,,,982670,209908,40.74283366,-74.00570331,"(40.742833658, -74.005703308)"
255730319,12/6/16,11:15:00,12/6/16,11:25:00,12/6/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,PUBLIC SCHOOL,,,983662,209917,40.74285848,-74.00212341,"(40.742858483, -74.002123407)"
397432300,12/20/16,19:02:00,12/20/16,19:13:00,12/20/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,BUS STOP,,,1032601,209993,40.74293493,-73.82551336,"(40.742934933, -73.825513364)"
400007738,12/31/16,21:50:00,12/31/16,22:00:00,12/31/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,,STREET,,,996321,210040,40.74318787,-73.95643974,"(40.74318787, -73.956439736)"
393413008,11/16/16,21:30:00,11/16/16,21:35:00,11/16/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1019165,210167,40.74347577,-73.87399994,"(40.74347577, -73.873999939)"
698882435,12/24/16,23:00:00,12/24/16,23:30:00,12/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,,,1005233,210245,40.74373389,-73.92427757,"(40.74373389, -73.924277567)"
677919750,12/6/16,14:30:00,12/6/16,14:40:00,12/6/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,,,1010983,210258,40.74375406,-73.90352681,"(40.74375406, -73.903526812)"
621568012,12/21/16,0:01:00,12/21/16,0:29:00,12/21/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,10,INSIDE,RESIDENCE - PUBLIC HOUSING,,,982875,210353,40.74405511,-74.0049636,"(40.744055106, -74.0049636)"
660193881,12/11/16,19:25:00,12/11/16,19:40:00,12/11/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111,INSIDE,RESIDENCE-HOUSE,,,1045705,210479,40.74418753,-73.77821966,"(40.744187527, -73.778219661)"
572503899,11/18/16,14:55:00,11/18/16,15:00:00,11/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,RESIDENCE-HOUSE,,,1019414,210450,40.74425155,-73.87309987,"(40.744251548, -73.873099868)"
860999623,11/29/16,13:00:00,11/29/16,13:10:00,11/29/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1014745,210460,40.74429633,-73.88994952,"(40.744296327, -73.889949521)"
211388500,12/6/16,19:40:00,12/6/16,19:45:00,12/6/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1014745,210460,40.74429633,-73.88994952,"(40.744296327, -73.889949521)"
326334928,11/24/16,1:30:00,11/24/16,2:19:00,11/24/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,HOTEL/MOTEL,,,988276,210452,40.74432603,-73.98547221,"(40.744326028, -73.985472209)"
135786832,12/31/16,4:18:00,12/31/16,4:23:00,12/31/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,REAR OF,SOCIAL CLUB/POLICY,,,1003557,210468,40.74434979,-73.93032531,"(40.744349787, -73.930325307)"
166853785,12/5/16,3:20:00,12/5/16,3:30:00,12/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,BAR/NIGHT CLUB,,,982422,210465,40.74436244,-74.00659843,"(40.744362437, -74.006598434)"
354189939,11/18/16,16:30:00,11/18/16,16:45:00,11/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,FRONT OF,RESIDENCE - APT. HOUSE,,,1006060,210505,40.74444552,-73.92129223,"(40.744445524, -73.921292231)"
318225504,11/23/16,23:30:00,11/23/16,23:55:00,11/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESIDENCE - APT. HOUSE,,,982992,210566,40.74463976,-74.00454141,"(40.744639755, -74.004541406)"
987274647,11/5/16,21:00:00,11/5/16,21:10:00,11/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,991486,210633,40.74482078,-73.9738876,"(40.744820784, -73.9738876)"
867850535,12/29/16,4:10:00,12/29/16,4:20:00,12/29/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1015468,210699,40.7449498,-73.88733922,"(40.744949799, -73.887339216)"
359561481,12/29/16,4:10:00,12/29/16,4:20:00,12/29/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1015468,210699,40.7449498,-73.88733922,"(40.744949799, -73.887339216)"
629246539,12/11/16,4:30:00,12/11/16,4:57:00,12/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,FRONT OF,STREET,,,1010827,210721,40.74502535,-73.90408796,"(40.745025348, -73.904087958)"
870396386,11/27/16,1:39:00,11/27/16,2:15:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,,STREET,,,1011020,210932,40.74560391,-73.9033906,"(40.745603909, -73.903390603)"
679436542,11/13/16,2:30:00,11/13/16,2:45:00,11/13/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,986815,210966,40.74573737,-73.99074455,"(40.745737374, -73.990744546)"
306486834,12/7/16,19:35:00,12/7/16,19:49:00,12/7/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1021034,211038,40.74585887,-73.86725033,"(40.745858869, -73.867250325)"
817812959,11/5/16,16:10:00,11/5/16,16:20:00,11/5/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE - APT. HOUSE,,,1033530,211204,40.74625369,-73.82215195,"(40.746253691, -73.822151946)"
906010484,11/13/16,15:10:00,11/13/16,15:30:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,PARK/PLAYGROUND,FLUSHING MEADOWS CORONA PARK,,1024909,211402,40.74684099,-73.85326352,"(40.74684099, -73.85326352)"
468981401,11/21/16,1:20:00,11/21/16,1:22:00,11/21/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,BAR/NIGHT CLUB,,,1014972,211480,40.74709518,-73.88912565,"(40.747095184, -73.889125654)"
951868452,11/24/16,4:20:00,11/24/16,4:30:00,11/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1015096,211497,40.74714141,-73.88867806,"(40.747141413, -73.88867806)"
386884480,12/11/16,0:30:00,12/11/16,1:30:00,12/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1014062,211497,40.74714496,-73.89240977,"(40.747144959, -73.892409768)"
921026121,12/30/16,3:10:00,12/30/16,3:20:00,12/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,HOSPITAL,,,1032437,211635,40.7474427,-73.82609344,"(40.747442699, -73.826093439)"
153253215,11/11/16,1:25:00,11/11/16,1:28:00,11/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,BAR/NIGHT CLUB,,,1016026,211627,40.74749494,-73.88532107,"(40.747494938, -73.885321074)"
644409121,12/12/16,0:40:00,12/12/16,0:45:00,12/12/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,STREET,,,1016026,211627,40.74749494,-73.88532107,"(40.747494938, -73.885321074)"
114711744,12/20/16,1:10:00,12/20/16,1:15:00,12/20/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1016026,211627,40.74749494,-73.88532107,"(40.747494938, -73.885321074)"
189638304,11/4/16,21:00:00,11/4/16,21:00:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,BAR/NIGHT CLUB,,,1016282,211662,40.74759008,-73.884397,"(40.74759008, -73.884396999)"
274180212,11/2/16,11:00:00,11/2/16,11:15:00,11/2/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,,,1012148,211659,40.74759585,-73.89931673,"(40.747595854, -73.899316727)"
668016296,12/21/16,17:30:00,12/21/16,17:35:00,12/21/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1020678,211671,40.74759777,-73.86853168,"(40.747597767, -73.868531676)"
401270105,11/24/16,23:00:00,11/24/16,23:01:00,11/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1016409,211680,40.74763902,-73.88393857,"(40.747639024, -73.883938566)"
988713747,12/20/16,17:18:00,12/20/16,19:25:00,12/20/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,QUEENS,115,,TRANSIT - NYC SUBWAY,,,1016409,211680,40.74763902,-73.88393857,"(40.747639024, -73.883938566)"
914421275,12/26/16,11:45:00,12/26/16,12:44:00,12/26/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1018441,211754,40.74783451,-73.87660465,"(40.747834513, -73.876604645)"
857928652,12/20/16,20:50:00,12/20/16,21:05:00,12/20/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1022830,211844,40.74806348,-73.86076406,"(40.748063481, -73.860764062)"
729561543,12/18/16,4:00:00,12/18/16,4:30:00,12/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1019985,211932,40.74831697,-73.87103134,"(40.748316974, -73.871031344)"
387956710,12/4/16,19:30:00,12/4/16,19:35:00,12/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1021690,211961,40.74838952,-73.86487773,"(40.748389517, -73.864877728)"
748541708,11/15/16,1:00:00,11/15/16,1:30:00,11/15/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,FRONT OF,STREET,,,987979,211939,40.7484076,-73.98654321,"(40.748407601, -73.986543214)"
171795883,12/16/16,8:30:00,12/16/16,8:40:00,12/16/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,,,1011387,212017,40.74858084,-73.90206175,"(40.748580841, -73.902061752)"
512819551,12/18/16,23:00:00,12/18/16,23:30:00,12/19/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,BAR/NIGHT CLUB,,,1019077,212055,40.7486582,-73.87430774,"(40.7486582, -73.874307738)"
243311313,12/18/16,23:00:00,12/18/16,23:30:00,12/19/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,BAR/NIGHT CLUB,,,1019077,212055,40.7486582,-73.87430774,"(40.7486582, -73.874307738)"
371154221,11/26/16,22:50:00,11/26/16,23:20:00,11/27/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1023173,212159,40.74892657,-73.85952434,"(40.748926573, -73.859524335)"
213458995,12/9/16,20:10:00,12/9/16,20:20:00,12/9/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE-HOUSE,,,1039041,212232,40.74904286,-73.80225466,"(40.749042859, -73.802254661)"
241808693,11/30/16,13:30:00,11/30/16,13:35:00,11/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,QUEENS,115,,TRANSIT - NYC SUBWAY,,,1020429,212242,40.74916604,-73.86942725,"(40.749166039, -73.869427251)"
832171526,12/4/16,10:48:00,12/4/16,12:05:00,12/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,10,INSIDE,RESIDENCE - PUBLIC HOUSING,,,983416,212261,40.74929216,-74.00301146,"(40.749292156, -74.003011456)"
724358378,11/22/16,1:04:00,11/22/16,1:10:00,11/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111,,STREET,,,1046428,212415,40.74949629,-73.77559258,"(40.749496291, -73.775592577)"
181494041,12/3/16,22:35:00,12/3/16,22:40:00,12/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1016691,212504,40.74989967,-73.88291685,"(40.749899665, -73.882916845)"
830455582,12/2/16,14:20:00,12/2/16,14:30:00,12/2/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1022555,212540,40.74997502,-73.86175259,"(40.749975019, -73.861752586)"
932539506,11/4/16,18:00:00,11/4/16,18:20:00,11/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,1018653,212551,40.75002125,-73.87583545,"(40.750021254, -73.875835451)"
848347443,11/14/16,15:40:00,11/14/16,15:45:00,11/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,QUEENS,108,,TRANSIT - NYC SUBWAY,,,1000923,212599,40.7502042,-73.93982574,"(40.750204204, -73.939825742)"
267756362,12/11/16,5:23:00,12/11/16,5:23:00,12/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1022974,212656,40.75029159,-73.86023968,"(40.750291585, -73.860239683)"
406947603,11/4/16,3:05:00,11/4/16,3:15:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,HOTEL/MOTEL,,,985162,212627,40.75029673,-73.99670988,"(40.750296727, -73.99670988)"
139845662,11/10/16,23:35:00,11/11/16,0:05:00,11/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,BAR/NIGHT CLUB,,,1022506,212665,40.75031833,-73.86192872,"(40.750318325, -73.861928724)"
994667973,11/22/16,20:00:00,11/22/16,20:10:00,11/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,987220,212676,40.75043077,-73.98928218,"(40.750430768, -73.989282176)"
580484167,11/14/16,1:40:00,11/14/16,1:45:00,11/14/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1023382,212815,40.7507262,-73.85876622,"(40.750726203, -73.858766216)"
613247238,12/27/16,7:00:00,12/27/16,7:10:00,12/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1018880,212811,40.750734,-73.87501483,"(40.750734001, -73.875014834)"
554659215,11/24/16,23:19:00,11/24/16,23:30:00,11/25/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1020439,212857,40.75085402,-73.86938785,"(40.750854016, -73.86938785)"
659472431,11/27/16,23:10:00,11/27/16,23:15:00,11/28/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,PARKING LOT/GARAGE (PRIVATE),,,985286,212846,40.75089781,-73.99626231,"(40.750897813, -73.99626231)"
604089283,11/20/16,2:53:00,11/20/16,2:55:00,11/20/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,AMTRACK,MANHATTAN,14,INSIDE,TRANSIT FACILITY (OTHER),,,986320,212857,40.75092782,-73.99253038,"(40.750927823, -73.992530384)"
316198138,11/22/16,3:00:00,11/22/16,3:05:00,11/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,1016768,212894,40.75096983,-73.88263706,"(40.750969834, -73.882637055)"
234139983,12/25/16,19:25:00,12/25/16,19:30:00,12/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1000801,212880,40.75097571,-73.94026537,"(40.750975708, -73.940265369)"
107422664,12/16/16,21:45:00,12/16/16,21:51:00,12/16/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,986848,212883,40.75099905,-73.99062471,"(40.750999048, -73.990624712)"
606133085,12/29/16,22:50:00,12/29/16,22:53:00,12/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,986848,212883,40.75099905,-73.99062471,"(40.750999048, -73.990624712)"
851328091,12/18/16,14:45:00,12/18/16,15:18:00,12/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,FAST FOOD,,,987310,212945,40.75116907,-73.98895723,"(40.751169074, -73.988957226)"
477667164,12/17/16,2:50:00,12/17/16,2:57:00,12/17/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,,,1012279,213008,40.7512981,-73.89883832,"(40.751298102, -73.898838322)"
975076582,12/6/16,23:30:00,12/6/16,23:50:00,12/7/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,1020913,213046,40.75137082,-73.86767606,"(40.751370821, -73.867676058)"
778927928,12/5/16,6:20:00,12/5/16,7:00:00,12/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,990886,213048,40.75144982,-73.97605055,"(40.751449824, -73.976050545)"
465920254,11/26/16,7:30:00,11/26/16,7:46:00,11/26/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1018312,213110,40.75155689,-73.87706334,"(40.751556886, -73.877063342)"
751885375,12/6/16,21:30:00,12/6/16,21:35:00,12/7/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,GROCERY/BODEGA,,,991528,213162,40.75176222,-73.97373329,"(40.751762219, -73.973733291)"
737079094,12/27/16,14:00:00,12/27/16,14:05:00,12/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1019085,213217,40.75184756,-73.87427285,"(40.751847563, -73.874272846)"
635452813,12/3/16,14:30:00,12/3/16,14:35:00,12/3/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESTAURANT/DINER,,,1023210,213254,40.75193191,-73.85938445,"(40.751931906, -73.859384454)"
769450308,12/1/16,3:00:00,12/1/16,4:00:00,12/1/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1023672,213269,40.75197103,-73.85771689,"(40.751971029, -73.857716889)"
996696337,12/11/16,16:57:00,12/11/16,17:04:00,12/11/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,BAR/NIGHT CLUB,,,1021994,213268,40.75197561,-73.86377324,"(40.751975606, -73.863773236)"
